VehicleCode,PartNumber,BarCode,ManufacturerPartNumber,PositionId,PositionValue,Attributes
004.110.04.2012,8007362001,5056558100902,103082,,,
004.110.04.2013,8007362001,5056558100902,103082,,,
004.110.04.2014,8007362001,5056558100902,103082,,,
004.110.04.2015,8007362001,5056558100902,103082,,,
004.110.04.2016,8007362001,5056558100902,103082,,,
004.111.01.2003,8007362001,5056558100902,103082,,,
004.111.01.2004,8007362001,5056558100902,103082,,,
004.111.01.2005,8007362001,5056558100902,103082,,,
004.111.01.2006,8007362001,5056558100902,103082,,,
004.111.01.2007,8007362001,5056558100902,103082,,,
004.111.01.2008,8007362001,5056558100902,103082,,,
004.112.01.2003,8007362001,5056558100902,103082,,,
004.112.01.2004,8007362001,5056558100902,103082,,,
004.112.01.2005,8007362001,5056558100902,103082,,,
004.112.01.2006,8007362001,5056558100902,103082,,,
004.112.01.2007,8007362001,5056558100902,103082,,,
004.112.01.2008,8007362001,5056558100902,103082,,,
004.112.02.2003,8007362001,5056558100902,103082,,,
004.112.02.2004,8007362001,5056558100902,103082,,,
004.112.02.2005,8007362001,5056558100902,103082,,,
004.112.02.2006,8007362001,5056558100902,103082,,,
004.112.02.2007,8007362001,5056558100902,103082,,,
004.112.02.2008,8007362001,5056558100902,103082,,,
004.112.03.2003,8007362001,5056558100902,103082,,,
004.112.03.2004,8007362001,5056558100902,103082,,,
004.112.03.2005,8007362001,5056558100902,103082,,,
004.112.03.2006,8007362001,5056558100902,103082,,,
004.112.03.2007,8007362001,5056558100902,103082,,,
004.112.03.2008,8007362001,5056558100902,103082,,,
004.113.01.1996,8007362001,5056558100902,103082,,,
004.113.01.1997,8007362001,5056558100902,103082,,,
004.113.01.1998,8007362001,5056558100902,103082,,,
004.113.01.1999,8007362001,5056558100902,103082,,,
004.113.01.2000,8007362001,5056558100902,103082,,,
004.113.01.2001,8007362001,5056558100902,103082,,,
004.113.01.2002,8007362001,5056558100902,103082,,,
004.113.01.2003,8007362001,5056558100902,103082,,,
004.113.01.2004,8007362001,5056558100902,103082,,,
004.113.01.2005,8007362001,5056558100902,103082,,,
004.113.02.2001,8007362001,5056558100902,103082,,,
004.113.02.2002,8007362001,5056558100902,103082,,,
004.113.02.2003,8007362001,5056558100902,103082,,,
004.113.02.2004,8007362001,5056558100902,103082,,,
004.113.02.2005,8007362001,5056558100902,103082,,,
004.114.01.2003,8007362001,5056558100902,103082,,,
004.114.01.2004,8007362001,5056558100902,103082,,,
004.114.01.2005,8007362001,5056558100902,103082,,,
004.114.01.2006,8007362001,5056558100902,103082,,,
004.114.01.2007,8007362001,5056558100902,103082,,,
004.114.01.2008,8007362001,5056558100902,103082,,,
004.114.02.2003,8007362001,5056558100902,103082,,,
004.114.02.2004,8007362001,5056558100902,103082,,,
004.114.02.2005,8007362001,5056558100902,103082,,,
004.114.02.2006,8007362001,5056558100902,103082,,,
004.114.02.2007,8007362001,5056558100902,103082,,,
004.114.02.2008,8007362001,5056558100902,103082,,,
004.114.03.2003,8007362001,5056558100902,103082,,,
004.114.03.2004,8007362001,5056558100902,103082,,,
004.114.03.2005,8007362001,5056558100902,103082,,,
004.114.03.2006,8007362001,5056558100902,103082,,,
004.114.03.2007,8007362001,5056558100902,103082,,,
004.114.03.2008,8007362001,5056558100902,103082,,,
004.115.01.1998,8007362001,5056558100902,103082,,,
004.115.01.1999,8007362001,5056558100902,103082,,,
004.115.01.2000,8007362001,5056558100902,103082,,,
004.115.01.2001,8007362001,5056558100902,103082,,,
004.115.01.2002,8007362001,5056558100902,103082,,,
004.115.01.2003,8007362001,5056558100902,103082,,,
004.115.01.2004,8007362001,5056558100902,103082,,,
004.115.02.1999,8007362001,5056558100902,103082,,,
004.115.02.2000,8007362001,5056558100902,103082,,,
004.115.02.2001,8007362001,5056558100902,103082,,,
004.115.02.2002,8007362001,5056558100902,103082,,,
004.115.02.2003,8007362001,5056558100902,103082,,,
004.115.02.2004,8007362001,5056558100902,103082,,,
004.116.01.1999,8007362001,5056558100902,103082,,,
004.116.01.2000,8007362001,5056558100902,103082,,,
004.116.01.2001,8007362001,5056558100902,103082,,,
004.116.01.2002,8007362001,5056558100902,103082,,,
004.116.01.2003,8007362001,5056558100902,103082,,,
004.117.01.2002,8007362001,5056558100902,103082,,,
004.117.01.2009,8007362001,5056558100902,103082,,,
004.117.01.2010,8007362001,5056558100902,103082,,,
004.117.01.2011,8007362001,5056558100902,103082,,,
004.118.01.1998,8007362001,5056558100902,103082,,,
004.118.01.1999,8007362001,5056558100902,103082,,,
004.118.01.2000,8007362001,5056558100902,103082,,,
004.118.01.2001,8007362001,5056558100902,103082,,,
004.118.01.2002,8007362001,5056558100902,103082,,,
004.118.01.2003,8007362001,5056558100902,103082,,,
004.118.01.2004,8007362001,5056558100902,103082,,,
004.118.01.2005,8007362001,5056558100902,103082,,,
004.118.01.2006,8007362001,5056558100902,103082,,,
004.118.01.2007,8007362001,5056558100902,103082,,,
004.118.02.2003,8007362001,5056558100902,103082,,,
004.118.02.2004,8007362001,5056558100902,103082,,,
004.118.02.2005,8007362001,5056558100902,103082,,,
004.118.02.2006,8007362001,5056558100902,103082,,,
004.118.02.2007,8007362001,5056558100902,103082,,,
004.118.02.2008,8007362001,5056558100902,103082,,,
004.118.02.2009,8007362001,5056558100902,103082,,,
004.118.02.2010,8007362001,5056558100902,103082,,,
004.118.02.2011,8007362001,5056558100902,103082,,,
004.118.03.2003,8007362001,5056558100902,103082,,,
004.118.03.2004,8007362001,5056558100902,103082,,,
004.118.03.2005,8007362001,5056558100902,103082,,,
004.118.03.2006,8007362001,5056558100902,103082,,,
004.118.03.2007,8007362001,5056558100902,103082,,,
004.118.03.2008,8007362001,5056558100902,103082,,,
004.118.03.2009,8007362001,5056558100902,103082,,,
004.118.03.2010,8007362001,5056558100902,103082,,,
004.118.03.2011,8007362001,5056558100902,103082,,,
004.118.03.2012,8007362001,5056558100902,103082,,,
004.118.04.2001,8007362001,5056558100902,103082,,,
004.118.04.2002,8007362001,5056558100902,103082,,,
004.118.04.2003,8007362001,5056558100902,103082,,,
004.118.04.2004,8007362001,5056558100902,103082,,,
004.118.04.2005,8007362001,5056558100902,103082,,,
004.118.04.2006,8007362001,5056558100902,103082,,,
004.118.05.2003,8007362001,5056558100902,103082,,,
004.118.05.2004,8007362001,5056558100902,103082,,,
004.118.05.2005,8007362001,5056558100902,103082,,,
004.118.05.2006,8007362001,5056558100902,103082,,,
004.118.05.2007,8007362001,5056558100902,103082,,,
004.118.05.2008,8007362001,5056558100902,103082,,,
004.118.05.2009,8007362001,5056558100902,103082,,,
004.118.05.2010,8007362001,5056558100902,103082,,,
004.118.05.2011,8007362001,5056558100902,103082,,,
004.118.05.2012,8007362001,5056558100902,103082,,,
004.118.06.2003,8007362001,5056558100902,103082,,,
004.118.06.2004,8007362001,5056558100902,103082,,,
004.118.06.2005,8007362001,5056558100902,103082,,,
004.118.06.2006,8007362001,5056558100902,103082,,,
004.118.06.2007,8007362001,5056558100902,103082,,,
004.118.06.2008,8007362001,5056558100902,103082,,,
004.118.06.2009,8007362001,5056558100902,103082,,,
004.118.06.2010,8007362001,5056558100902,103082,,,
004.118.06.2011,8007362001,5056558100902,103082,,,
004.118.06.2012,8007362001,5056558100902,103082,,,
004.118.07.1999,8007362001,5056558100902,103082,,,
004.118.07.2000,8007362001,5056558100902,103082,,,
004.118.07.2001,8007362001,5056558100902,103082,,,
004.118.07.2002,8007362001,5056558100902,103082,,,
004.118.07.2003,8007362001,5056558100902,103082,,,
004.118.07.2004,8007362001,5056558100902,103082,,,
004.118.07.2005,8007362001,5056558100902,103082,,,
004.118.07.2006,8007362001,5056558100902,103082,,,
004.118.07.2007,8007362001,5056558100902,103082,,,
004.119.01.2004,8007362001,5056558100902,103082,,,
004.119.01.2005,8007362001,5056558100902,103082,,,
004.119.01.2006,8007362001,5056558100902,103082,,,
004.119.01.2007,8007362001,5056558100902,103082,,,
004.119.01.2008,8007362001,5056558100902,103082,,,
004.119.01.2009,8007362001,5056558100902,103082,,,
004.119.01.2010,8007362001,5056558100902,103082,,,
004.119.01.2011,8007362001,5056558100902,103082,,,
004.119.02.2008,8007362001,5056558100902,103082,,,
004.119.02.2009,8007362001,5056558100902,103082,,,
004.119.02.2010,8007362001,5056558100902,103082,,,
004.119.02.2011,8007362001,5056558100902,103082,,,
004.119.02.2012,8007362001,5056558100902,103082,,,
004.120.01.2002,8007362001,5056558100902,103082,,,
004.120.01.2003,8007362001,5056558100902,103082,,,
004.120.01.2004,8007362001,5056558100902,103082,,,
004.120.01.2005,8007362001,5056558100902,103082,,,
004.120.01.2006,8007362001,5056558100902,103082,,,
004.120.01.2007,8007362001,5056558100902,103082,,,
004.120.01.2008,8007362001,5056558100902,103082,,,
004.120.01.2009,8007362001,5056558100902,103082,,,
004.120.01.2010,8007362001,5056558100902,103082,,,
004.120.01.2011,8007362001,5056558100902,103082,,,
004.120.01.2012,8007362001,5056558100902,103082,,,
004.120.01.2013,8007362001,5056558100902,103082,,,
004.120.01.2014,8007362001,5056558100902,103082,,,
004.120.02.2006,8007362001,5056558100902,103082,,,
004.120.02.2007,8007362001,5056558100902,103082,,,
004.120.02.2008,8007362001,5056558100902,103082,,,
004.120.02.2009,8007362001,5056558100902,103082,,,
004.120.02.2010,8007362001,5056558100902,103082,,,
004.120.02.2011,8007362001,5056558100902,103082,,,
004.120.02.2012,8007362001,5056558100902,103082,,,
004.121.01.1999,8007362001,5056558100902,103082,,,
004.121.01.2000,8007362001,5056558100902,103082,,,
004.121.01.2001,8007362001,5056558100902,103082,,,
004.121.01.2002,8007362001,5056558100902,103082,,,
004.121.01.2003,8007362001,5056558100902,103082,,,
004.121.01.2004,8007362001,5056558100902,103082,,,
004.121.01.2005,8007362001,5056558100902,103082,,,
038.121.03.1997,8007362001,5056558100902,103082,,,
038.121.03.1998,8007362001,5056558100902,103082,,,
038.121.03.1999,8007362001,5056558100902,103082,,,
038.121.03.2000,8007362001,5056558100902,103082,,,
038.121.03.2001,8007362001,5056558100902,103082,,,
038.121.04.1990,8007362001,5056558100902,103082,,,
038.121.04.1991,8007362001,5056558100902,103082,,,
038.121.04.1992,8007362001,5056558100902,103082,,,
038.121.04.1993,8007362001,5056558100902,103082,,,
038.121.04.1994,8007362001,5056558100902,103082,,,
038.121.04.1995,8007362001,5056558100902,103082,,,
038.121.04.1996,8007362001,5056558100902,103082,,,
038.121.04.1997,8007362001,5056558100902,103082,,,
038.121.04.1998,8007362001,5056558100902,103082,,,
038.121.04.1999,8007362001,5056558100902,103082,,,
038.121.04.2000,8007362001,5056558100902,103082,,,
038.121.04.2001,8007362001,5056558100902,103082,,,
038.122.01.1988,8007362001,5056558100902,103082,,,
038.122.01.1989,8007362001,5056558100902,103082,,,
038.122.01.1990,8007362001,5056558100902,103082,,,
038.122.01.1991,8007362001,5056558100902,103082,,,
038.122.02.1991,8007362001,5056558100902,103082,,,
038.122.02.1992,8007362001,5056558100902,103082,,,
038.122.02.1993,8007362001,5056558100902,103082,,,
038.122.02.1994,8007362001,5056558100902,103082,,,
038.122.02.1995,8007362001,5056558100902,103082,,,
038.122.03.1993,8007362001,5056558100902,103082,,,
038.122.03.1994,8007362001,5056558100902,103082,,,
038.122.04.1988,8007362001,5056558100902,103082,,,
038.122.04.1989,8007362001,5056558100902,103082,,,
038.122.04.1990,8007362001,5056558100902,103082,,,
038.122.04.1991,8007362001,5056558100902,103082,,,
038.122.04.1992,8007362001,5056558100902,103082,,,
038.122.04.1993,8007362001,5056558100902,103082,,,
038.122.04.1994,8007362001,5056558100902,103082,,,
038.122.04.1995,8007362001,5056558100902,103082,,,
038.123.01.1995,8007362001,5056558100902,103082,,,
038.123.01.1996,8007362001,5056558100902,103082,,,
038.123.01.1997,8007362001,5056558100902,103082,,,
038.123.01.1998,8007362001,5056558100902,103082,,,
038.123.01.1999,8007362001,5056558100902,103082,,,
038.123.01.2000,8007362001,5056558100902,103082,,,
038.123.01.2001,8007362001,5056558100902,103082,,,
038.123.02.1998,8007362001,5056558100902,103082,,,
038.123.02.1999,8007362001,5056558100902,103082,,,
038.123.03.1997,8007362001,5056558100902,103082,,,
